,庫房,料號,品名,數量,帳務日期,週,工作日,年
1531,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/10,10,TRUE,2022
1532,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/11,10,TRUE,2022
1533,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/11,10,TRUE,2022
1534,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/11,10,TRUE,2022
1535,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/11,10,TRUE,2022
1536,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/12,10,FALSE,2022
1537,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/12,10,FALSE,2022
1538,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/7,10,TRUE,2022
1539,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/7,10,TRUE,2022
1540,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/7,10,TRUE,2022
1541,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/8,10,TRUE,2022
1542,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/9,10,TRUE,2022
1543,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/9,10,TRUE,2022
1544,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/9,10,TRUE,2022
1545,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/15,11,TRUE,2022
1546,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/16,11,TRUE,2022
1547,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/17,11,TRUE,2022
1548,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/3/17,11,TRUE,2022
1549,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/17,11,TRUE,2022
1550,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/18,11,TRUE,2022
1551,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/19,11,FALSE,2022
1552,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/3/19,11,FALSE,2022
1553,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/3/20,11,FALSE,2022
1554,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/3/22,12,TRUE,2022
1555,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/3/23,12,TRUE,2022
1556,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/3/23,12,TRUE,2022
1557,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/24,12,TRUE,2022
1558,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/25,12,TRUE,2022
1559,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/25,12,TRUE,2022
1560,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/3/26,12,FALSE,2022
1561,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/26,12,FALSE,2022
1562,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/29,13,TRUE,2022
1563,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/30,13,TRUE,2022
1564,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/3/30,13,TRUE,2022
1565,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/3/31,13,TRUE,2022
1566,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/31,13,TRUE,2022
1567,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/4/1,13,TRUE,2022
1568,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/4/3,13,FALSE,2022
1569,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/4/10,14,FALSE,2022
1570,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/4/5,14,FALSE,2022
1571,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/4/9,14,FALSE,2022
1572,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/4/9,14,FALSE,2022
1573,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/4/9,14,FALSE,2022
1574,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/4/11,15,TRUE,2022
1575,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/4/13,15,TRUE,2022
1576,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/4/13,15,TRUE,2022
1577,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/4/13,15,TRUE,2022
1578,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/4/13,15,TRUE,2022
1579,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/4/14,15,TRUE,2022
1580,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/4/14,15,TRUE,2022
1581,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/4/16,15,FALSE,2022
1582,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/4/17,15,FALSE,2022
1583,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/4/19,16,TRUE,2022
1584,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/4/20,16,TRUE,2022
1585,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/4/20,16,TRUE,2022
1586,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/4/21,16,TRUE,2022
1587,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/4/21,16,TRUE,2022
1588,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/4/22,16,TRUE,2022
1589,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/4/22,16,TRUE,2022
1590,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/4/23,16,FALSE,2022
1591,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/4/23,16,FALSE,2022
1592,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/4/26,17,TRUE,2022
1593,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/4/27,17,TRUE,2022
1594,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/4/27,17,TRUE,2022
1595,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/4/28,17,TRUE,2022
1596,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/4/28,17,TRUE,2022
1597,DLN5,B00206057,彈性繃帶-非滅菌,3,2022/5/3,18,FALSE,2022
1598,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/5/4,18,FALSE,2022
1599,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/5/5,18,TRUE,2022
1600,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/5/5,18,TRUE,2022
1601,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/5/5,18,TRUE,2022
1602,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/5/11,19,TRUE,2022
1603,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/5/12,19,TRUE,2022
1604,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/5/12,19,TRUE,2022
1605,DLN5,B00206057,彈性繃帶-非滅菌,3,2022/5/13,19,TRUE,2022
1606,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/5/14,19,FALSE,2022
1607,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/5/14,19,FALSE,2022
1608,DLN5,B00206057,彈性繃帶-非滅菌,3,2022/5/17,20,TRUE,2022
1609,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/5/18,20,TRUE,2022
1610,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/5/19,20,TRUE,2022
1611,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/5/20,20,TRUE,2022
1612,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/5/21,20,FALSE,2022
1613,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/5/25,21,TRUE,2022
1614,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/5/26,21,TRUE,2022
1615,DLN5,B00206057,彈性繃帶-非滅菌,4,2022/5/27,21,TRUE,2022
1616,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/6/2,22,TRUE,2022
1617,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/6/2,22,TRUE,2022
1618,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/6/2,22,TRUE,2022
1619,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/6/6,23,TRUE,2022
1620,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/6/7,23,TRUE,2022
1621,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/6/14,24,TRUE,2022
1622,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/6/15,24,TRUE,2022
1623,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/6/18,24,FALSE,2022
1624,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/6/23,25,TRUE,2022
1625,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/6/25,25,FALSE,2022
1626,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/6/29,26,TRUE,2022
1627,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/6/29,26,TRUE,2022
1628,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/7/2,26,FALSE,2022
1629,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/7/10,27,FALSE,2022
1630,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/7/6,27,TRUE,2022
1631,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/7/7,27,TRUE,2022
1632,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/7/13,28,TRUE,2022
1633,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/7/14,28,TRUE,2022
1634,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/7/24,29,FALSE,2022
1635,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/7/25,30,TRUE,2022
1636,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/8/10,32,TRUE,2022
1637,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/8/8,32,TRUE,2022
1638,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/8/16,33,TRUE,2022
1639,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/8/19,33,TRUE,2022
1640,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/8/20,33,FALSE,2022
1641,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/8/20,33,FALSE,2022
1642,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/8/21,33,FALSE,2022
1643,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/8/22,34,TRUE,2022
1644,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/8/24,34,TRUE,2022
1645,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/8/25,34,TRUE,2022
1646,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/8/28,34,FALSE,2022
1647,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/9/1,35,TRUE,2022
1648,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/9/1,35,TRUE,2022
1649,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/9/2,35,TRUE,2022
1650,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/9/3,35,FALSE,2022
1651,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/9/3,35,FALSE,2022
1652,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/9/4,35,FALSE,2022
1653,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/9/5,36,TRUE,2022
1654,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/9/6,36,TRUE,2022
1655,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/9/7,36,TRUE,2022
1656,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/9/8,36,TRUE,2022
1657,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/9/8,36,TRUE,2022
1658,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/9/13,37,TRUE,2022
1659,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/9/13,37,TRUE,2022
1660,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/9/14,37,TRUE,2022
1661,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/9/17,37,FALSE,2022
1662,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/9/18,37,FALSE,2022
1663,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/9/20,38,TRUE,2022
1664,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/9/20,38,TRUE,2022
1665,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/9/21,38,TRUE,2022
1666,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/9/23,38,TRUE,2022
1667,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/9/24,38,FALSE,2022
1668,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/9/24,38,FALSE,2022
1669,DLN5,B00206057,彈性繃帶-非滅菌,4,2022/10/1,39,FALSE,2022
1670,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/9/27,39,TRUE,2022
1671,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/9/27,39,TRUE,2022
1672,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/9/27,39,TRUE,2022
1673,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/9/28,39,TRUE,2022
1674,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/9/29,39,TRUE,2022
1675,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/4,40,FALSE,2022
1676,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/10/5,40,FALSE,2022
1677,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/5,40,FALSE,2022
1678,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/6,40,FALSE,2022
1679,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/8,40,TRUE,2022
1680,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/13,41,TRUE,2022
1681,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/14,41,TRUE,2022
1682,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/15,41,FALSE,2022
1683,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/10/15,41,FALSE,2022
1684,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/10/15,41,FALSE,2022
1685,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/16,41,FALSE,2022
1686,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/17,42,TRUE,2022
1687,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/18,42,TRUE,2022
1688,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/10/18,42,TRUE,2022
1689,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/19,42,TRUE,2022
1690,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/10/19,42,TRUE,2022
1691,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/20,42,TRUE,2022
1692,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/20,42,TRUE,2022
1693,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/20,42,TRUE,2022
1694,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/21,42,TRUE,2022
1695,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/22,42,FALSE,2022
1696,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/10/22,42,FALSE,2022
1697,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/24,43,TRUE,2022
1698,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/10/25,43,TRUE,2022
1699,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/10/26,43,TRUE,2022
1700,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/10/26,43,TRUE,2022
1701,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/27,43,TRUE,2022
1702,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/10/27,43,TRUE,2022
1703,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/27,43,TRUE,2022
1704,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/28,43,TRUE,2022
1705,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/28,43,TRUE,2022
1706,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/28,43,TRUE,2022
1707,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/10/29,43,FALSE,2022
1708,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/10/30,43,FALSE,2022
1709,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/30,43,FALSE,2022
1710,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/10/31,44,TRUE,2022
1711,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/1,44,TRUE,2022
1712,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/1,44,TRUE,2022
1713,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/1,44,TRUE,2022
1714,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/2,44,TRUE,2022
1715,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/2,44,TRUE,2022
1716,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/2,44,TRUE,2022
1717,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/3,44,TRUE,2022
1718,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/3,44,TRUE,2022
1719,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/4,44,TRUE,2022
1720,DLN5,B00206057,彈性繃帶-非滅菌,4,2022/11/4,44,TRUE,2022
1721,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/5,44,FALSE,2022
1722,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/11/5,44,FALSE,2022
1723,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/5,44,FALSE,2022
1724,DLN5,B00206057,彈性繃帶-非滅菌,4,2022/11/5,44,FALSE,2022
1725,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/10,45,TRUE,2022
1726,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/11/10,45,TRUE,2022
1727,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/10,45,TRUE,2022
1728,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/11/10,45,TRUE,2022
1729,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/11,45,TRUE,2022
1730,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/11,45,TRUE,2022
1731,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/11/7,45,TRUE,2022
1732,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/11/8,45,TRUE,2022
1733,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/11/8,45,TRUE,2022
1734,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/11/9,45,TRUE,2022
1735,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/9,45,TRUE,2022
1736,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/15,46,TRUE,2022
1737,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/15,46,TRUE,2022
1738,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/11/18,46,TRUE,2022
1739,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/19,46,FALSE,2022
1740,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/11/19,46,FALSE,2022
1741,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/20,46,FALSE,2022
1742,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/22,47,TRUE,2022
1743,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/22,47,TRUE,2022
1744,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/11/23,47,TRUE,2022
1745,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/11/24,47,TRUE,2022
1746,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/25,47,TRUE,2022
1747,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/25,47,TRUE,2022
1748,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/11/26,47,FALSE,2022
1749,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/11/27,47,FALSE,2022
1750,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/11/28,48,TRUE,2022
1751,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/11/29,48,TRUE,2022
1752,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/11/30,48,TRUE,2022
1753,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/1,48,TRUE,2022
1754,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/1,48,TRUE,2022
1755,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/1,48,TRUE,2022
1756,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/1,48,TRUE,2022
1757,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/3,48,FALSE,2022
1758,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/4,48,FALSE,2022
1759,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/12/10,49,FALSE,2022
1760,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/10,49,FALSE,2022
1761,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/10,49,FALSE,2022
1762,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/11,49,FALSE,2022
1763,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/6,49,TRUE,2022
1764,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/12/6,49,TRUE,2022
1765,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/12/8,49,TRUE,2022
1766,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/12/8,49,TRUE,2022
1767,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/9,49,TRUE,2022
1768,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/12/9,49,TRUE,2022
1769,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/9,49,TRUE,2022
1770,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/13,50,TRUE,2022
1771,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/12/14,50,TRUE,2022
1772,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/15,50,TRUE,2022
1773,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/16,50,TRUE,2022
1774,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/16,50,TRUE,2022
1775,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/17,50,FALSE,2022
1776,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/12/21,51,TRUE,2022
1777,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/23,51,TRUE,2022
1778,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/24,51,FALSE,2022
1779,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/24,51,FALSE,2022
1780,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/25,51,FALSE,2022
1781,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/1/1,52,FALSE,2022
1782,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/26,52,TRUE,2022
1783,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/27,52,TRUE,2022
1784,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/29,52,TRUE,2022
1785,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/29,52,TRUE,2022
1786,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/29,52,TRUE,2022
1787,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/12/31,52,FALSE,2022
