,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數
293,DLN5,B04150042,免縫膠布,2.0,2021-04-23,16,True,2021,5.0,2.0
294,DLN5,B04150042,免縫膠布,1.0,2021-04-30,17,True,2021,5.0,2.0
295,DLN5,B04150042,免縫膠布,1.0,2021-05-02,17,False,2021,5.0,2.0
296,DLN5,B04150042,免縫膠布,1.0,2021-05-03,18,False,2021,5.0,2.0
297,DLN5,B04150042,免縫膠布,1.0,2021-05-03,18,False,2021,5.0,2.0
298,DLN5,B04150042,免縫膠布,1.0,2021-05-07,18,True,2021,5.0,2.0
299,DLN5,B04150042,免縫膠布,1.0,2021-05-07,18,True,2021,5.0,2.0
300,DLN5,B04150042,免縫膠布,1.0,2021-05-07,18,True,2021,5.0,2.0
301,DLN5,B04150042,免縫膠布,1.0,2021-05-10,19,True,2021,5.0,2.0
302,DLN5,B04150042,免縫膠布,1.0,2021-05-20,20,True,2021,5.0,2.0
303,DLN5,B04150042,免縫膠布,1.0,2021-05-20,20,True,2021,5.0,2.0
304,DLN5,B04150042,免縫膠布,1.0,2021-05-21,20,True,2021,5.0,2.0
305,DLN5,B04150042,免縫膠布,1.0,2021-05-22,20,False,2021,5.0,2.0
