,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
9,2021-05-10,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,19
10,2021-05-17,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,20
11,2021-05-31,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,22
12,2021-06-07,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,50.0,50.0,0.0,23
13,2021-06-21,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,30.0,30.0,0.0,25
14,2021-06-28,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,26
15,2021-06-07,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,50.0,50.0,0.0,23
16,2021-06-21,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,30.0,30.0,0.0,25
17,2021-06-28,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,26
18,2021-08-11,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,50.0,50.0,0.0,32
19,2021-08-16,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,33
20,2021-08-23,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,70.0,70.0,0.0,34
21,2021-08-30,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,35
22,2021-09-06,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,200.0,200.0,0.0,36
23,2021-09-13,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,37
24,2021-10-04,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,200.0,200.0,0.0,40
25,2021-10-07,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,40
26,2021-10-18,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,50.0,50.0,0.0,42
27,2021-10-26,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,150.0,150.0,0.0,43
28,2021-11-08,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,45
29,2021-11-15,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,46
30,2021-11-22,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,47
31,2021-12-03,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,48
32,2021-12-13,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,150.0,150.0,0.0,50
33,2021-12-22,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,51
